date,sku,product_name,category,quantity,amount,status,order_id,created_by,current_stock,lead_time_days,service_level,avg_daily_sales_sku,demand_std_sku,safety_stock,reorder_point,reorder_flag,stock_cover_days
2025-08-28,DC-1028,USB Car Charger Fast Charging 65W,Automotive,4,3700,Delivered,ORD-AUG-0111,Hakeem,318,3,0.95,5.67,2.21,6.3,23.31,0,56.08
2025-08-29,DC-1028,USB Car Charger Fast Charging 65W,Automotive,8,4100,Delivered,ORD-AUG-0112,Nazlin,310,3,0.95,5.67,2.21,6.3,23.31,0,54.67
2025-08-01,DC-1029,USB Car Charger Fast Charging 65W,Automotive,1,2200,Packed,ORD-AUG-0868,Mr.Ilham,391,5,0.95,6.33,3.09,11.37,43.02,0,61.77
2025-08-02,DC-1029,USB Car Charger Fast Charging 65W,Automotive,6,1900,Packed,ORD-AUG-0113,Mr.Ilham,390,5,0.95,6.33,3.09,11.37,43.02,0,61.61
2025-08-12,DC-1029,USB Car Charger Fast Charging 65W,Automotive,9,1800,Shipped,ORD-AUG-0114,Hakeem,381,5,0.95,6.33,3.09,11.37,43.02,0,60.19
2025-08-16,DC-1029,USB Car Charger Fast Charging 65W,Automotive,8,2100,Delivered,ORD-AUG-0909,Murshid,389,5,0.95,6.33,3.09,11.37,43.02,0,61.45
2025-08-17,DC-1029,USB Car Charger Fast Charging 65W,Automotive,10,1900,Shipped,ORD-AUG-0115,Nazlin,371,5,0.95,6.33,3.09,11.37,43.02,0,58.61
2025-08-23,DC-1029,USB Car Charger Fast Charging 65W,Automotive,4,2200,Packed,ORD-AUG-0116,Hakeem,367,5,0.95,6.33,3.09,11.37,43.02,0,57.98
2025-08-05,DC-1030,Car Phone Mount Magnetic,Automotive,6,2300,Packed,ORD-AUG-0117,Nazlin,452,3,0.95,8.0,1.63,4.64,28.64,0,56.5
2025-08-09,DC-1030,Car Phone Mount Magnetic,Automotive,10,2200,Shipped,ORD-AUG-0118,Nazlin,442,3,0.95,8.0,1.63,4.64,28.64,0,55.25
2025-08-25,DC-1030,Car Phone Mount Magnetic,Automotive,8,2500,Packed,ORD-AUG-0119,Murshid,434,3,0.95,8.0,1.63,4.64,28.64,0,54.25
2025-08-01,DC-1031,USB Car Charger Fast Charging 65W,Automotive,9,3300,Packed,ORD-AUG-0120,Hakeem,367,4,0.95,4.83,3.18,10.46,29.78,0,75.98
2025-08-11,DC-1031,USB Car Charger Fast Charging 65W,Automotive,5,3000,Pending,ORD-AUG-0121,Mr.Ilham,362,4,0.95,4.83,3.18,10.46,29.78,0,74.95
2025-08-23,DC-1031,USB Car Charger Fast Charging 65W,Automotive,1,3200,Delivered,ORD-AUG-0122,Murshid,361,4,0.95,4.83,3.18,10.46,29.78,0,74.74
2025-08-24,DC-1031,USB Car Charger Fast Charging 65W,Automotive,2,3600,Pending,ORD-AUG-0123,Mr.Ilham,359,4,0.95,4.83,3.18,10.46,29.78,0,74.33
2025-08-28,DC-1031,USB Car Charger Fast Charging 65W,Automotive,9,3600,Pending,ORD-AUG-0124,Murshid,14,4,0.95,4.83,3.18,10.46,29.78,1,2.9
2025-08-31,DC-1031,USB Car Charger Fast Charging 65W,Automotive,3,3500,Pending,ORD-AUG-0125,Mr.Ilham,347,4,0.95,4.83,3.18,10.46,29.78,0,71.84
2025-08-03,DC-1032,Windshield Sun Shade Foldable,Automotive,7,2300,Shipped,ORD-AUG-0126,Mr.Ilham,423,6,0.95,5.4,2.58,10.4,42.8,0,78.33
2025-08-06,DC-1032,Windshield Sun Shade Foldable,Automotive,8,2300,Packed,ORD-AUG-0127,Hakeem,415,6,0.95,5.4,2.58,10.4,42.8,0,76.85
2025-08-07,DC-1032,Windshield Sun Shade Foldable,Automotive,1,2000,Packed,ORD-AUG-0128,Hakeem,414,6,0.95,5.4,2.58,10.4,42.8,0,76.67
2025-08-12,DC-1032,Windshield Sun Shade Foldable,Automotive,4,2000,Packed,ORD-AUG-0129,Murshid,410,6,0.95,5.4,2.58,10.4,42.8,0,75.93
2025-08-28,DC-1032,Windshield Sun Shade Foldable,Automotive,7,2300,Packed,ORD-AUG-0130,Nazlin,403,6,0.95,5.4,2.58,10.4,42.8,0,74.63
2025-08-05,DC-1033,Car Dash Cam 1080P HD,Automotive,8,8900,Shipped,ORD-AUG-0131,Nazlin,485,4,0.95,5.33,2.05,6.74,28.06,0,90.99
2025-08-19,DC-1033,Car Dash Cam 1080P HD,Automotive,5,8700,Shipped,ORD-AUG-0132,Murshid,480,4,0.95,5.33,2.05,6.74,28.06,0,90.06
2025-08-28,DC-1033,Car Dash Cam 1080P HD,Automotive,3,8700,Packed,ORD-AUG-0133,Nazlin,13,4,0.95,5.33,2.05,6.74,28.06,1,2.44
2025-08-02,DC-1034,USB Car Charger Fast Charging 65W,Automotive,6,3400,Shipped,ORD-AUG-0866,Nazlin,287,7,0.95,4.5,2.06,8.97,40.47,0,63.78
2025-08-05,DC-1034,USB Car Charger Fast Charging 65W,Automotive,2,3500,Packed,ORD-AUG-0134,Mr.Ilham,287,7,0.95,4.5,2.06,8.97,40.47,0,63.78
2025-08-15,DC-1034,USB Car Charger Fast Charging 65W,Automotive,7,3100,Packed,ORD-AUG-0135,Murshid,13,7,0.95,4.5,2.06,8.97,40.47,1,2.89
2025-08-25,DC-1034,USB Car Charger Fast Charging 65W,Automotive,3,3400,Packed,ORD-AUG-0136,Nazlin,277,7,0.95,4.5,2.06,8.97,40.47,0,61.56
2025-08-11,DC-1035,Car Phone Mount Magnetic,Automotive,10,4000,Shipped,ORD-AUG-0137,Murshid,373,7,0.95,5.4,2.87,12.49,50.29,0,69.07
2025-08-17,DC-1035,Car Phone Mount Magnetic,Automotive,7,4500,Cancelled,ORD-AUG-0979,Murshid,379,7,0.95,5.4,2.87,12.49,50.29,0,70.19
2025-08-20,DC-1035,Car Phone Mount Magnetic,Automotive,2,4400,Shipped,ORD-AUG-0138,Mr.Ilham,13,7,0.95,5.4,2.87,12.49,50.29,1,2.41
2025-08-24,DC-1035,Car Phone Mount Magnetic,Automotive,3,4700,Pending,ORD-AUG-0139,Mr.Ilham,368,7,0.95,5.4,2.87,12.49,50.29,0,68.15
2025-08-30,DC-1035,Car Phone Mount Magnetic,Automotive,5,4500,Pending,ORD-AUG-0140,Nazlin,363,7,0.95,5.4,2.87,12.49,50.29,0,67.22
2025-08-02,DC-1036,Car Phone Mount Magnetic,Automotive,3,2600,Cancelled,ORD-AUG-0141,Murshid,445,4,0.95,6.2,2.23,7.34,32.14,0,71.77
2025-08-05,DC-1036,Car Phone Mount Magnetic,Automotive,6,2800,Packed,ORD-AUG-0142,Murshid,439,4,0.95,6.2,2.23,7.34,32.14,0,70.81
2025-08-14,DC-1036,Car Phone Mount Magnetic,Automotive,6,2400,Pending,ORD-AUG-0143,Murshid,433,4,0.95,6.2,2.23,7.34,32.14,0,69.84
2025-08-25,DC-1036,Car Phone Mount Magnetic,Automotive,10,2600,Delivered,ORD-AUG-0144,Mr.Ilham,423,4,0.95,6.2,2.23,7.34,32.14,0,68.23
2025-08-28,DC-1036,Car Phone Mount Magnetic,Automotive,6,2500,Pending,ORD-AUG-0145,Mr.Ilham,417,4,0.95,6.2,2.23,7.34,32.14,0,67.26
2025-08-03,DC-1037,Car Dash Cam 1080P HD,Automotive,3,10900,Packed,ORD-AUG-0146,Hakeem,446,6,0.95,5.75,2.68,10.8,45.3,0,77.57
2025-08-06,DC-1037,Car Dash Cam 1080P HD,Automotive,6,12200,Pending,ORD-AUG-0147,Murshid,25,6,0.95,5.75,2.68,10.8,45.3,1,4.35
2025-08-22,DC-1037,Car Dash Cam 1080P HD,Automotive,4,12100,Packed,ORD-AUG-0148,Murshid,436,6,0.95,5.75,2.68,10.8,45.3,0,75.83
2025-08-24,DC-1037,Car Dash Cam 1080P HD,Automotive,10,11400,Packed,ORD-AUG-0149,Hakeem,426,6,0.95,5.75,2.68,10.8,45.3,0,74.09
2025-08-06,DC-1038,Memory Foam Car Neck Pillow,Automotive,3,2300,Delivered,ORD-AUG-0150,Hakeem,7,3,0.95,5.71,2.81,8.01,25.14,1,1.23
2025-08-11,DC-1038,Memory Foam Car Neck Pillow,Automotive,6,2400,Packed,ORD-AUG-0151,Hakeem,463,3,0.95,5.71,2.81,8.01,25.14,0,81.09
2025-08-11,DC-1038,Memory Foam Car Neck Pillow,Automotive,5,2300,Packed,ORD-AUG-0152,Mr.Ilham,458,3,0.95,5.71,2.81,8.01,25.14,0,80.21
2025-08-17,DC-1038,Memory Foam Car Neck Pillow,Automotive,7,2700,Shipped,ORD-AUG-0153,Murshid,451,3,0.95,5.71,2.81,8.01,25.14,0,78.98
2025-08-20,DC-1038,Memory Foam Car Neck Pillow,Automotive,10,2600,Packed,ORD-AUG-0154,Murshid,441,3,0.95,5.71,2.81,8.01,25.14,0,77.23
2025-08-24,DC-1038,Memory Foam Car Neck Pillow,Automotive,1,2700,Packed,ORD-AUG-0931,Hakeem,461,3,0.95,5.71,2.81,8.01,25.14,0,80.74
2025-08-31,DC-1038,Memory Foam Car Neck Pillow,Automotive,8,2600,Delivered,ORD-AUG-0155,Murshid,23,3,0.95,5.71,2.81,8.01,25.14,1,4.03
2025-08-04,DC-1039,Car Dash Cam 1080P HD,Automotive,9,14900,Packed,ORD-AUG-0156,Nazlin,500,4,0.95,7.8,2.48,8.16,39.36,0,64.1
2025-08-19,DC-1039,Car Dash Cam 1080P HD,Automotive,9,13200,Packed,ORD-AUG-0157,Mr.Ilham,23,4,0.95,7.8,2.48,8.16,39.36,1,2.95
2025-08-23,DC-1039,Car Dash Cam 1080P HD,Automotive,10,14700,Packed,ORD-AUG-0158,Murshid,10,4,0.95,7.8,2.48,8.16,39.36,1,1.28
2025-08-26,DC-1039,Car Dash Cam 1080P HD,Automotive,3,13100,Shipped,ORD-AUG-0159,Murshid,478,4,0.95,7.8,2.48,8.16,39.36,0,61.28
2025-08-30,DC-1039,Car Dash Cam 1080P HD,Automotive,8,13800,Shipped,ORD-AUG-0160,Hakeem,470,4,0.95,7.8,2.48,8.16,39.36,0,60.26
2025-08-06,DC-1040,Car Phone Mount Magnetic,Automotive,5,3100,Shipped,ORD-AUG-0960,Nazlin,544,3,0.95,5.57,3.25,9.26,25.97,0,97.67
2025-08-10,DC-1040,Car Phone Mount Magnetic,Automotive,1,3400,Packed,ORD-AUG-0161,Hakeem,544,3,0.95,5.57,3.25,9.26,25.97,0,97.67
2025-08-13,DC-1040,Car Phone Mount Magnetic,Automotive,9,3700,Packed,ORD-AUG-0162,Nazlin,535,3,0.95,5.57,3.25,9.26,25.97,0,96.05
2025-08-20,DC-1040,Car Phone Mount Magnetic,Automotive,4,3100,Shipped,ORD-AUG-0163,Mr.Ilham,531,3,0.95,5.57,3.25,9.26,25.97,0,95.33
2025-08-21,DC-1040,Car Phone Mount Magnetic,Automotive,2,3200,Packed,ORD-AUG-0164,Hakeem,529,3,0.95,5.57,3.25,9.26,25.97,0,94.97
2025-08-21,DC-1040,Car Phone Mount Magnetic,Automotive,8,3700,Packed,ORD-AUG-0165,Nazlin,521,3,0.95,5.57,3.25,9.26,25.97,0,93.54
2025-08-27,DC-1040,Car Phone Mount Magnetic,Automotive,10,3100,Packed,ORD-AUG-0166,Hakeem,511,3,0.95,5.57,3.25,9.26,25.97,0,91.74
2025-08-15,DC-1041,Car Phone Mount Magnetic,Automotive,1,2600,Packed,ORD-AUG-0167,Murshid,448,7,0.95,5.2,3.06,13.32,49.72,0,86.15
2025-08-15,DC-1041,Car Phone Mount Magnetic,Automotive,6,2700,Shipped,ORD-AUG-0168,Nazlin,442,7,0.95,5.2,3.06,13.32,49.72,0,85.0
2025-08-17,DC-1041,Car Phone Mount Magnetic,Automotive,3,2300,Packed,ORD-AUG-0865,Murshid,437,7,0.95,5.2,3.06,13.32,49.72,0,84.04
2025-08-24,DC-1041,Car Phone Mount Magnetic,Automotive,10,2700,Packed,ORD-AUG-0169,Murshid,432,7,0.95,5.2,3.06,13.32,49.72,0,83.08
2025-08-29,DC-1041,Car Phone Mount Magnetic,Automotive,6,2300,Delivered,ORD-AUG-0170,Hakeem,23,7,0.95,5.2,3.06,13.32,49.72,1,4.42
2025-08-09,DC-1042,Windshield Sun Shade Foldable,Automotive,10,3000,Shipped,ORD-AUG-0171,Mr.Ilham,26,5,0.95,8.5,1.5,5.52,48.02,1,3.06
2025-08-10,DC-1042,Windshield Sun Shade Foldable,Automotive,7,2800,Packed,ORD-AUG-0172,Hakeem,533,5,0.95,8.5,1.5,5.52,48.02,0,62.71
2025-08-05,DC-1043,Portable Electric Air Pump 12V,Automotive,1,5400,Packed,ORD-AUG-0842,Mr.Ilham,370,7,0.95,5.8,3.6,15.67,56.27,0,63.79
2025-08-06,DC-1043,Portable Electric Air Pump 12V,Automotive,2,4900,Pending,ORD-AUG-0173,Mr.Ilham,17,7,0.95,5.8,3.6,15.67,56.27,1,2.93
2025-08-13,DC-1043,Portable Electric Air Pump 12V,Automotive,8,5400,Packed,ORD-AUG-0174,Nazlin,364,7,0.95,5.8,3.6,15.67,56.27,0,62.76
2025-08-17,DC-1043,Portable Electric Air Pump 12V,Automotive,10,4800,Packed,ORD-AUG-0175,Mr.Ilham,354,7,0.95,5.8,3.6,15.67,56.27,0,61.03
2025-08-28,DC-1043,Portable Electric Air Pump 12V,Automotive,8,4900,Delivered,ORD-AUG-0176,Hakeem,346,7,0.95,5.8,3.6,15.67,56.27,0,59.66
2025-08-07,DC-1044,Car Seat Back Organizer,Automotive,10,4400,Delivered,ORD-AUG-0177,Hakeem,387,3,0.95,5.33,3.4,9.69,25.68,0,72.61
2025-08-12,DC-1044,Car Seat Back Organizer,Automotive,4,4200,Cancelled,ORD-AUG-0178,Mr.Ilham,383,3,0.95,5.33,3.4,9.69,25.68,0,71.86
2025-08-19,DC-1044,Car Seat Back Organizer,Automotive,2,3700,Shipped,ORD-AUG-0179,Mr.Ilham,381,3,0.95,5.33,3.4,9.69,25.68,0,71.48
2025-08-09,DC-1045,Car Seat Back Organizer,Automotive,6,5200,Packed,ORD-AUG-0180,Nazlin,290,4,0.95,4.38,2.83,9.31,26.83,0,66.21
2025-08-11,DC-1045,Car Seat Back Organizer,Automotive,10,5200,Packed,ORD-AUG-0181,Nazlin,280,4,0.95,4.38,2.83,9.31,26.83,0,63.93
2025-08-16,DC-1045,Car Seat Back Organizer,Automotive,1,4600,Shipped,ORD-AUG-0182,Hakeem,279,4,0.95,4.38,2.83,9.31,26.83,0,63.7
2025-08-17,DC-1045,Car Seat Back Organizer,Automotive,3,4900,Packed,ORD-AUG-0940,Nazlin,288,4,0.95,4.38,2.83,9.31,26.83,0,65.75
2025-08-27,DC-1045,Car Seat Back Organizer,Automotive,2,4500,Cancelled,ORD-AUG-0183,Murshid,277,4,0.95,4.38,2.83,9.31,26.83,0,63.24
2025-08-27,DC-1045,Car Seat Back Organizer,Automotive,7,5000,Packed,ORD-AUG-0184,Nazlin,270,4,0.95,4.38,2.83,9.31,26.83,0,61.64
2025-08-27,DC-1045,Car Seat Back Organizer,Automotive,3,4700,Shipped,ORD-AUG-0943,Murshid,285,4,0.95,4.38,2.83,9.31,26.83,0,65.07
2025-08-30,DC-1045,Car Seat Back Organizer,Automotive,3,4700,Shipped,ORD-AUG-0185,Mr.Ilham,267,4,0.95,4.38,2.83,9.31,26.83,0,60.96
2025-08-14,DC-1046,Windshield Sun Shade Foldable,Automotive,2,1000,Packed,ORD-AUG-0915,Mr.Ilham,263,5,0.95,2.25,1.64,6.03,17.28,0,116.89
2025-08-22,DC-1046,Windshield Sun Shade Foldable,Automotive,1,1200,Delivered,ORD-AUG-0186,Murshid,264,5,0.95,2.25,1.64,6.03,17.28,0,117.33
2025-08-25,DC-1046,Windshield Sun Shade Foldable,Automotive,1,1100,Packed,ORD-AUG-0187,Murshid,263,5,0.95,2.25,1.64,6.03,17.28,0,116.89
2025-08-26,DC-1046,Windshield Sun Shade Foldable,Automotive,5,1100,Packed,ORD-AUG-0188,Murshid,258,5,0.95,2.25,1.64,6.03,17.28,0,114.67
2025-08-02,DC-1047,Car Dash Cam 1080P HD,Automotive,7,12300,Cancelled,ORD-AUG-0189,Murshid,532,3,0.95,3.62,2.83,8.06,18.92,0,146.96
2025-08-06,DC-1047,Car Dash Cam 1080P HD,Automotive,2,12400,Shipped,ORD-AUG-0933,Nazlin,534,3,0.95,3.62,2.83,8.06,18.92,0,147.51
2025-08-12,DC-1047,Car Dash Cam 1080P HD,Automotive,2,14100,Packed,ORD-AUG-0190,Murshid,5,3,0.95,3.62,2.83,8.06,18.92,1,1.38
2025-08-17,DC-1047,Car Dash Cam 1080P HD,Automotive,1,13900,Packed,ORD-AUG-0191,Hakeem,11,3,0.95,3.62,2.83,8.06,18.92,1,3.04
2025-08-25,DC-1047,Car Dash Cam 1080P HD,Automotive,9,13600,Packed,ORD-AUG-0192,Murshid,520,3,0.95,3.62,2.83,8.06,18.92,0,143.65
2025-08-25,DC-1047,Car Dash Cam 1080P HD,Automotive,2,14200,Packed,ORD-AUG-0983,Hakeem,526,3,0.95,3.62,2.83,8.06,18.92,0,145.3
2025-08-26,DC-1047,Car Dash Cam 1080P HD,Automotive,1,13700,Cancelled,ORD-AUG-0193,Murshid,519,3,0.95,3.62,2.83,8.06,18.92,0,143.37
2025-08-31,DC-1047,Car Dash Cam 1080P HD,Automotive,5,13000,Delivered,ORD-AUG-0194,Mr.Ilham,514,3,0.95,3.62,2.83,8.06,18.92,0,141.99
2025-08-06,DC-1048,Car Seat Back Organizer,Automotive,5,5800,Pending,ORD-AUG-0195,Mr.Ilham,331,7,0.95,5.2,3.12,13.58,49.98,0,63.65
2025-08-14,DC-1048,Car Seat Back Organizer,Automotive,3,5600,Packed,ORD-AUG-0196,Murshid,328,7,0.95,5.2,3.12,13.58,49.98,0,63.08
2025-08-20,DC-1048,Car Seat Back Organizer,Automotive,10,5500,Packed,ORD-AUG-0197,Mr.Ilham,318,7,0.95,5.2,3.12,13.58,49.98,0,61.15
2025-08-22,DC-1048,Car Seat Back Organizer,Automotive,7,6000,Packed,ORD-AUG-0198,Mr.Ilham,311,7,0.95,5.2,3.12,13.58,49.98,0,59.81
2025-08-28,DC-1048,Car Seat Back Organizer,Automotive,1,5900,Packed,ORD-AUG-0958,Mr.Ilham,325,7,0.95,5.2,3.12,13.58,49.98,0,62.5
2025-08-02,DC-1049,USB Car Charger Fast Charging 65W,Automotive,6,2600,Packed,ORD-AUG-0199,Murshid,28,5,0.95,6.43,2.92,10.74,42.89,1,4.35
2025-08-10,DC-1049,USB Car Charger Fast Charging 65W,Automotive,10,2200,Packed,ORD-AUG-0200,Mr.Ilham,454,5,0.95,6.43,2.92,10.74,42.89,0,70.61
2025-08-12,DC-1049,USB Car Charger Fast Charging 65W,Automotive,8,2200,Shipped,ORD-AUG-0201,Mr.Ilham,446,5,0.95,6.43,2.92,10.74,42.89,0,69.36
2025-08-13,DC-1049,USB Car Charger Fast Charging 65W,Automotive,3,2300,Cancelled,ORD-AUG-0202,Hakeem,443,5,0.95,6.43,2.92,10.74,42.89,0,68.9
2025-08-20,DC-1049,USB Car Charger Fast Charging 65W,Automotive,2,2300,Cancelled,ORD-AUG-0203,Hakeem,441,5,0.95,6.43,2.92,10.74,42.89,0,68.58
2025-08-23,DC-1049,USB Car Charger Fast Charging 65W,Automotive,6,2400,Delivered,ORD-AUG-0867,Hakeem,467,5,0.95,6.43,2.92,10.74,42.89,0,72.63
2025-08-29,DC-1049,USB Car Charger Fast Charging 65W,Automotive,10,2500,Packed,ORD-AUG-0204,Mr.Ilham,431,5,0.95,6.43,2.92,10.74,42.89,0,67.03
2025-08-06,DC-1050,Electric Kettle 1.7L Cordless Glass,Kitchen & Home,2,12600,Cancelled,ORD-AUG-0996,Murshid,423,7,0.95,4.67,3.77,16.41,49.1,0,90.58
2025-08-09,DC-1050,Electric Kettle 1.7L Cordless Glass,Kitchen & Home,10,11600,Packed,ORD-AUG-0205,Murshid,422,7,0.95,4.67,3.77,16.41,49.1,0,90.36
2025-08-16,DC-1050,Electric Kettle 1.7L Cordless Glass,Kitchen & Home,2,11300,Packed,ORD-AUG-0206,Mr.Ilham,14,7,0.95,4.67,3.77,16.41,49.1,1,3.0
2025-08-02,DC-1051,Revolving Spice Rack Organizer 24 Slots,Kitchen & Home,2,5800,Packed,ORD-AUG-0207,Hakeem,406,5,0.95,5.25,2.95,10.85,37.1,0,77.33
2025-08-04,DC-1051,Revolving Spice Rack Organizer 24 Slots,Kitchen & Home,10,6600,Shipped,ORD-AUG-0208,Mr.Ilham,31,5,0.95,5.25,2.95,10.85,37.1,1,5.9
2025-08-16,DC-1051,Revolving Spice Rack Organizer 24 Slots,Kitchen & Home,5,6000,Packed,ORD-AUG-0209,Nazlin,391,5,0.95,5.25,2.95,10.85,37.1,0,74.48
2025-08-28,DC-1051,Revolving Spice Rack Organizer 24 Slots,Kitchen & Home,4,5500,Packed,ORD-AUG-0210,Hakeem,387,5,0.95,5.25,2.95,10.85,37.1,0,73.71
2025-08-02,DC-1052,Vacuum Food Sealer Machine,Kitchen & Home,1,5500,Packed,ORD-AUG-0211,Nazlin,510,3,0.95,6.0,3.56,10.14,28.14,0,85.0
2025-08-04,DC-1052,Vacuum Food Sealer Machine,Kitchen & Home,8,5800,Packed,ORD-AUG-0212,Hakeem,502,3,0.95,6.0,3.56,10.14,28.14,0,83.67
2025-08-22,DC-1052,Vacuum Food Sealer Machine,Kitchen & Home,9,5500,Pending,ORD-AUG-0213,Murshid,493,3,0.95,6.0,3.56,10.14,28.14,0,82.17
2025-08-01,DC-1053,Stainless Steel Salad Bowl Set,Kitchen & Home,1,9000,Packed,ORD-AUG-0973,Hakeem,354,5,0.95,4.5,3.25,11.95,34.45,0,78.67
2025-08-05,DC-1053,Stainless Steel Salad Bowl Set,Kitchen & Home,3,9400,Packed,ORD-AUG-0908,Murshid,352,5,0.95,4.5,3.25,11.95,34.45,0,78.22
2025-08-07,DC-1053,Stainless Steel Salad Bowl Set,Kitchen & Home,9,8200,Packed,ORD-AUG-0214,Hakeem,352,5,0.95,4.5,3.25,11.95,34.45,0,78.22
2025-08-14,DC-1053,Stainless Steel Salad Bowl Set,Kitchen & Home,9,9900,Packed,ORD-AUG-0215,Mr.Ilham,343,5,0.95,4.5,3.25,11.95,34.45,0,76.22
2025-08-17,DC-1053,Stainless Steel Salad Bowl Set,Kitchen & Home,3,9500,Packed,ORD-AUG-0216,Hakeem,340,5,0.95,4.5,3.25,11.95,34.45,0,75.56
2025-08-23,DC-1053,Stainless Steel Salad Bowl Set,Kitchen & Home,2,9000,Packed,ORD-AUG-0217,Nazlin,338,5,0.95,4.5,3.25,11.95,34.45,0,75.11
2025-08-04,DC-1054,Bamboo Cutting Board Set 3pcs,Kitchen & Home,4,3700,Shipped,ORD-AUG-0218,Murshid,417,4,0.95,3.25,1.48,4.87,17.87,0,128.31
2025-08-11,DC-1054,Bamboo Cutting Board Set 3pcs,Kitchen & Home,3,3300,Pending,ORD-AUG-0219,Murshid,414,4,0.95,3.25,1.48,4.87,17.87,0,127.38
2025-08-24,DC-1054,Bamboo Cutting Board Set 3pcs,Kitchen & Home,1,3400,Packed,ORD-AUG-0805,Hakeem,14,4,0.95,3.25,1.48,4.87,17.87,1,4.31
2025-08-30,DC-1054,Bamboo Cutting Board Set 3pcs,Kitchen & Home,5,3800,Shipped,ORD-AUG-0220,Mr.Ilham,409,4,0.95,3.25,1.48,4.87,17.87,0,125.85
2025-08-04,DC-1055,Silicone Baking Mat Non-Stick Set,Kitchen & Home,3,2400,Packed,ORD-AUG-0221,Mr.Ilham,443,6,0.95,4.57,3.11,12.53,39.95,0,96.94
2025-08-05,DC-1055,Silicone Baking Mat Non-Stick Set,Kitchen & Home,1,2800,Pending,ORD-AUG-0222,Hakeem,442,6,0.95,4.57,3.11,12.53,39.95,0,96.72
2025-08-07,DC-1055,Silicone Baking Mat Non-Stick Set,Kitchen & Home,8,2600,Delivered,ORD-AUG-0223,Murshid,434,6,0.95,4.57,3.11,12.53,39.95,0,94.97
2025-08-10,DC-1055,Silicone Baking Mat Non-Stick Set,Kitchen & Home,7,2400,Delivered,ORD-AUG-0930,Nazlin,19,6,0.95,4.57,3.11,12.53,39.95,1,4.16
2025-08-12,DC-1055,Silicone Baking Mat Non-Stick Set,Kitchen & Home,1,2400,Delivered,ORD-AUG-0224,Mr.Ilham,27,6,0.95,4.57,3.11,12.53,39.95,1,5.91
2025-08-14,DC-1055,Silicone Baking Mat Non-Stick Set,Kitchen & Home,9,2600,Packed,ORD-AUG-0225,Murshid,424,6,0.95,4.57,3.11,12.53,39.95,0,92.78
2025-08-30,DC-1055,Silicone Baking Mat Non-Stick Set,Kitchen & Home,3,2400,Packed,ORD-AUG-0226,Mr.Ilham,421,6,0.95,4.57,3.11,12.53,39.95,0,92.12
2025-08-03,DC-1056,Silicone Baking Mat Non-Stick Set,Kitchen & Home,10,4900,Shipped,ORD-AUG-0227,Hakeem,269,4,0.95,6.2,2.56,8.42,33.22,0,43.39
2025-08-12,DC-1056,Silicone Baking Mat Non-Stick Set,Kitchen & Home,3,5100,Shipped,ORD-AUG-0228,Hakeem,28,4,0.95,6.2,2.56,8.42,33.22,1,4.52
2025-08-13,DC-1056,Silicone Baking Mat Non-Stick Set,Kitchen & Home,6,5100,Packed,ORD-AUG-0894,Hakeem,266,4,0.95,6.2,2.56,8.42,33.22,0,42.9
2025-08-27,DC-1056,Silicone Baking Mat Non-Stick Set,Kitchen & Home,8,5500,Delivered,ORD-AUG-0229,Mr.Ilham,258,4,0.95,6.2,2.56,8.42,33.22,0,41.61
2025-08-31,DC-1056,Silicone Baking Mat Non-Stick Set,Kitchen & Home,4,5300,Packed,ORD-AUG-0972,Murshid,27,4,0.95,6.2,2.56,8.42,33.22,1,4.35
2025-08-07,DC-1057,Electric Kettle 1.7L Cordless Glass,Kitchen & Home,2,10400,Pending,ORD-AUG-0839,Nazlin,501,7,0.95,4.2,1.47,6.4,35.8,0,119.29
2025-08-17,DC-1057,Electric Kettle 1.7L Cordless Glass,Kitchen & Home,5,9600,Pending,ORD-AUG-0230,Nazlin,500,7,0.95,4.2,1.47,6.4,35.8,0,119.05
2025-08-21,DC-1057,Electric Kettle 1.7L Cordless Glass,Kitchen & Home,3,10500,Shipped,ORD-AUG-0231,Nazlin,497,7,0.95,4.2,1.47,6.4,35.8,0,118.33
2025-08-28,DC-1057,Electric Kettle 1.7L Cordless Glass,Kitchen & Home,5,9400,Packed,ORD-AUG-0922,Murshid,503,7,0.95,4.2,1.47,6.4,35.8,0,119.76
2025-08-30,DC-1057,Electric Kettle 1.7L Cordless Glass,Kitchen & Home,6,10100,Packed,ORD-AUG-0232,Hakeem,491,7,0.95,4.2,1.47,6.4,35.8,0,116.9
2025-08-03,DC-1058,Electric Kettle 1.7L Cordless Glass,Kitchen & Home,9,8000,Packed,ORD-AUG-0233,Hakeem,394,7,0.95,6.6,3.38,14.71,60.91,0,59.7
2025-08-05,DC-1058,Electric Kettle 1.7L Cordless Glass,Kitchen & Home,9,7300,Pending,ORD-AUG-0234,Hakeem,42,7,0.95,6.6,3.38,14.71,60.91,1,6.36
2025-08-06,DC-1058,Electric Kettle 1.7L Cordless Glass,Kitchen & Home,10,8200,Shipped,ORD-AUG-0235,Murshid,25,7,0.95,6.6,3.38,14.71,60.91,1,3.79
2025-08-16,DC-1058,Electric Kettle 1.7L Cordless Glass,Kitchen & Home,3,8200,Packed,ORD-AUG-0236,Mr.Ilham,372,7,0.95,6.6,3.38,14.71,60.91,0,56.36
2025-08-30,DC-1058,Electric Kettle 1.7L Cordless Glass,Kitchen & Home,2,8300,Packed,ORD-AUG-0237,Nazlin,35,7,0.95,6.6,3.38,14.71,60.91,1,5.3
